Time (s) Run #1,,analog
13404,1692,240
13405,1692,240
13406,1692,239
13407,1692,239
13408,1692,238
13409,1692,238
13410,1694,239
13411,1694,240
13412,1694,239
13413,1694,239
13414,1696,240
13415,1694,239
13416,1694,239
13417,1694,239
13418,1694,239
13419,1694,239
13420,1694,239
13421,1694,239
13422,1694,238
13423,1694,233
13424,1694,237
13425,1694,237
13426,1694,237
13427,1694,238
13428,1694,234
13429,1696,237
13430,1696,238
13431,1696,236
13432,1696,239
13433,1698,239
13434,1698,238
13435,1698,238
13436,1698,238
13437,1698,232
13438,1698,237
13439,1698,237
13440,1698,237
13441,1698,237
13442,1698,237
13443,1698,236
13444,1698,234
13445,1698,233
13446,1698,236
13447,1698,239
13448,1698,239
13449,1698,240
13450,1698,240
13451,1698,241
13452,1698,241
13453,1698,241
13454,1698,241
13455,1700,242
13456,1700,242
13457,1700,242
13458,1700,242
13459,1700,243
13460,1700,243
13461,1700,243
13462,1700,244
13463,1700,243
13464,1700,243
13465,1700,243
13466,1700,243
13467,1702,243
13468,1702,243
13469,1702,244
13470,1702,243
13471,1702,244
13472,1702,243
13473,1702,242
13474,1702,242
13475,1702,242
13476,1702,242
13477,1702,236
13478,1702,241
13479,1702,235
13480,1702,240
13481,1702,241
13482,1702,243
13483,1702,243
13484,1702,243
13485,1702,243
13486,1702,244
13487,1702,244
13488,1702,244
13489,1702,244
13490,1700,244
13491,1700,244
13492,1700,244
13493,1700,244
13494,1700,244
13495,1700,244
13496,1700,244
13497,1700,244
13498,1700,244
13499,1700,243
13500,1700,243
13501,1700,242
13502,1700,242
13503,1700,242
13504,1702,239
13505,1702,240
13506,1702,240
13507,1702,240
13508,1702,241
13509,1704,241
13510,1704,241
13511,1704,241
13512,1704,241
13513,1704,241
13514,1706,241
13515,1706,236
13516,1708,235
13517,1708,239
13518,1710,240
13519,1710,241
13520,1710,241
13521,1712,241
13522,1712,242
13523,1712,242
13524,1712,242
13525,1712,242
13526,1712,243
13527,1712,243
13528,1714,243
13529,1714,243
13530,1714,243
13531,1714,243
13532,1714,244
13533,1714,243
13534,1716,243
13535,1716,243
13536,1716,244
13537,1718,244
13538,1718,243
13539,1718,243
13540,1718,243
13541,1720,244
13542,1720,243
13543,1720,244
13544,1722,243
13545,1722,243
13546,1722,243
13547,1724,243
13548,1724,242
13549,1724,243
13550,1726,243
13551,1726,242
13552,1726,242
13553,1726,242
13554,1726,240
13555,1728,241
13556,1728,241
13557,1728,232
13558,1728,240
13559,1728,242
13560,1730,243
13561,1730,243
13562,1732,244
13563,1732,244
13564,1732,243
13565,1734,241
13566,1734,242
13567,1736,240
13568,1736,244
13569,1738,244
13570,1738,244
13571,1738,245
13572,1738,245
13573,1740,245
13574,1740,245
13575,1740,244
13576,1740,244
13577,1740,245
13578,1740,244
13579,1740,245
13580,1740,244
13581,1740,245
13582,1738,243
13583,1738,243
13584,1738,242
13585,1738,241
13586,1738,242
13587,1738,243
13588,1738,243
13589,1738,243
13590,1738,243
13591,1738,243
13592,1738,243
13593,1738,226
13594,1738,238
13595,1736,238
13596,1736,237
13597,1736,241
13598,1736,243
13599,1736,243
13600,1736,244
13601,1736,244
13602,1736,244
13603,1736,245
13604,1736,245
13605,1736,245
13606,1736,245
13607,1736,244
13608,1736,246
13609,1736,244
13610,1736,244
13611,1736,247
13612,1736,246
13613,1736,246
13614,1738,246
13615,1738,246
13616,1738,246
13617,1738,247
13618,1738,246
13619,1738,246
13620,1738,246
13621,1738,246
13622,1738,246
13623,1738,245
13624,1738,246
13625,1738,245
13626,1738,245
13627,1740,245
13628,1740,245
13629,1740,245
13630,1740,245
13631,1740,245
13632,1740,245
13633,1740,246
13634,1740,245
13635,1740,243
13636,1740,245
13637,1740,243
13638,1740,243
13639,1740,244
13640,1740,244
13641,1740,244
13642,1740,244
13643,1738,243
13644,1738,243
13645,1738,242
13646,1738,242
13647,1738,241
13648,1738,241
13649,1738,241
13650,1738,241
13651,1740,241
13652,1740,232
13653,1740,240
13654,1740,241
13655,1740,242
13656,1740,242
13657,1740,241
13658,1740,242
13659,1740,243
13660,1740,241
13661,1738,239
13662,1738,240
13663,1738,233
13664,1738,233
13665,1738,240
13666,1738,240
13667,1740,240
13668,1740,241
13669,1740,241
13670,1742,241
13671,1742,242
13672,1742,243
13673,1742,241
13674,1744,240
13675,1744,241
13676,1744,241
13677,1744,241
13678,1746,241
13679,1746,241
13680,1746,241
13681,1746,241
13682,1746,241
13683,1746,240
13684,1746,239
13685,1746,240
13686,1746,239
13687,1746,240
13688,1746,237
13689,1746,240
13690,1746,241
13691,1746,242
13692,1746,241
13693,1746,241
13694,1746,241
13695,1746,241
13696,1748,241
13697,1748,241
13698,1748,241
13699,1748,241
13700,1748,240
13701,1748,241
13702,1748,238
13703,1748,240
13704,1748,241
13705,1748,242
13706,1748,242
13707,1748,243
13708,1748,243
13709,1750,243
13710,1748,243
13711,1748,243
13712,1748,244
13713,1748,244
13714,1748,244
13715,1748,243
13716,1750,243
13717,1750,243
13718,1750,242
13719,1750,241
13720,1750,241
13721,1752,241
13722,1752,241
13723,1752,241
13724,1752,234
13725,1754,239
13726,1754,240
13727,1754,241
13728,1754,241
13729,1754,241
13730,1756,240
13731,1756,242
13732,1756,242
13733,1756,242
13734,1756,243
13735,1756,243
13736,1756,243
13737,1756,243
13738,1756,242
13739,1758,242
13740,1758,241
13741,1758,241
13742,1758,241
13743,1758,241
13744,1758,241
13745,1758,241
13746,1758,241
13747,1760,241
13748,1760,240
13749,1760,240
13750,1760,240
13751,1760,227
13752,1760,237
13753,1760,238
13754,1760,239
13755,1760,239
13756,1760,239
13757,1762,239
13758,1762,239
13759,1762,240
13760,1762,239
13761,1762,239
13762,1762,239
13763,1762,239
13764,1764,239
13765,1764,239
13766,1766,233
13767,1766,238
13768,1768,233
13769,1768,238
13770,1770,240
13771,1772,241
13772,1772,241
13773,1772,241
13774,1772,241
13775,1774,241
13776,1774,241
13777,1774,241
13778,1774,240
13779,1774,240
13780,1774,232
13781,1776,244
13782,1776,245
13783,1776,239
13784,1776,240
13785,1776,239
13786,1778,240
13787,1778,240
13788,1778,241
13789,1778,240
13790,1778,241
13791,1778,241
13792,1778,241
13793,1778,241
13794,1780,241
13795,1780,242
13796,1780,242
13797,1782,242
13798,1782,241
13799,1784,241
13800,1784,240
13801,1784,240
13802,1784,240
13803,1784,240
13804,1786,239
13805,1786,234
13806,1788,234
13807,1788,240
13808,1788,240
13809,1788,239
13810,1790,239
13811,1790,239
13812,1790,237
13813,1792,237
13814,1792,237
13815,1792,237
13816,1792,237
13817,1792,240
13818,1794,240
13819,1794,240
13820,1794,241
13821,1794,241
13822,1794,241
13823,1794,241
13824,1794,241
13825,1794,241
13826,1794,241
13827,1796,241
13828,1796,241
13829,1796,241
13830,1796,241
13831,1796,242
13832,1796,242
13833,1796,242
13834,1796,242
13835,1796,242
13836,1796,241
13837,1796,237
13838,1794,240
13839,1794,241
13840,1794,241
13841,1794,241
13842,1794,241
13843,1792,241
13844,1792,241
13845,1792,241
13846,1792,241
13847,1792,240
13848,1792,240
13849,1792,240
13850,1792,240
13851,1792,243
13852,1790,243
13853,1790,242
13854,1790,242
13855,1790,244
13856,1788,244
13857,1788,244
13858,1788,243
13859,1788,243
13860,1788,243
13861,1788,243
13862,1786,243
13863,1786,242
13864,1786,241
13865,1786,236
13866,1784,242
13867,1784,242
13868,1782,242
13869,1782,242
13870,1782,241
13871,1782,241
13872,1782,241
13873,1782,241
13874,1780,241
13875,1780,231
13876,1780,237
13877,1780,241
13878,1780,241
13879,1780,241
13880,1780,242
13881,1780,242
13882,1780,242
13883,1780,241
13884,1780,242
13885,1778,242
13886,1778,243
13887,1778,243
13888,1778,243
13889,1778,244
13890,1778,244
13891,1778,242
13892,1778,242
13893,1780,242
13894,1780,242
13895,1780,243
13896,1778,242
13897,1778,242
13898,1778,242
13899,1778,242
13900,1778,242
13901,1778,241
13902,1778,237
13903,1778,227
13904,1778,237
13905,1778,238
13906,1778,239
13907,1778,239
13908,1778,239
13909,1780,240
13910,1780,240
13911,1780,239
13912,1780,240
13913,1780,240
13914,1780,240
13915,1780,239
13916,1780,239
13917,1780,241
13918,1778,240
13919,1778,240
13920,1778,240
13921,1778,240
13922,1778,238
13923,1778,241
13924,1778,241
13925,1778,241
13926,1778,243
13927,1778,242
13928,1778,242
13929,1778,241
13930,1778,242
13931,1776,243
13932,1776,241
13933,1776,241
13934,1776,241
13935,1774,241
13936,1774,241
13937,1774,242
13938,1772,241
13939,1772,242
13940,1772,242
13941,1772,242
13942,1772,242
13943,1772,241
13944,1772,242
13945,1772,242
13946,1772,242
13947,1772,242
13948,1772,243
13949,1772,243
13950,1772,239
13951,1770,242
13952,1770,242
13953,1770,242
13954,1768,237
13955,1768,240
13956,1768,240
13957,1768,241
13958,1768,241
13959,1766,240
13960,1766,240
13961,1766,240
13962,1766,241
13963,1766,240
13964,1766,240
13965,1766,240
13966,1766,240
13967,1766,241
13968,1766,239
13969,1766,243
13970,1764,239
13971,1764,239
13972,1764,241
13973,1764,240
13974,1764,239
13975,1764,238
13976,1762,239
13977,1762,238
13978,1762,237
13979,1762,238
13980,1762,234
13981,1762,234
13982,1762,237
13983,1762,235
13984,1762,236
13985,1760,235
13986,1760,225
13987,1760,234
13988,1760,236
13989,1760,236
13990,1760,235
13991,1760,236
13992,1760,236
13993,1760,237
13994,1760,237
13995,1760,239
13996,1760,240
13997,1760,238
13998,1758,238
13999,1758,235
14000,1758,227
14001,1758,236
14002,1758,235
14003,1758,239
14004,1758,239
14005,1758,239
14006,1758,240
14007,1756,239
14008,1756,239
14009,1756,239
14010,1756,234
14011,1756,237
14012,1754,238
14013,1754,238
14014,1754,237
14015,1754,235
14016,1754,233
14017,1752,235
14018,1752,234
14019,1752,235
14020,1752,236
14021,1752,236
14022,1752,236
14023,1752,235
14024,1750,236
14025,1750,235
14026,1750,236
14027,1750,233
14028,1750,238
14029,1750,235
14030,1750,235
14031,1750,236
14032,1750,235
14033,1748,234
14034,1748,235
14035,1748,235
14036,1748,231
14037,1748,235
14038,1750,235
14039,1750,235
14040,1750,236
14041,1750,235
14042,1748,233
14043,1748,235
14044,1748,229
14045,1748,235
14046,1748,235
14047,1748,230
14048,1748,222
14049,1748,233
14050,1748,231
14051,1746,235
14052,1746,235
14053,1746,234
14054,1746,232
14055,1744,237
14056,1744,236
14057,1744,234
14058,1744,234
14059,1744,232
14060,1744,235
14061,1744,234
14062,1744,233
14063,1746,229
14064,1746,237
14065,1746,237
14066,1746,234
14067,1746,237
14068,1746,235
14069,1746,235
14070,1746,232
14071,1746,234
14072,1746,237
14073,1746,237
14074,1746,238
14075,1746,238
14076,1746,238
14077,1746,238
14078,1746,237
14079,1746,233
14080,1746,236
14081,1748,233
14082,1748,236
14083,1748,237
14084,1748,237
14085,1748,237
14086,1748,238
14087,1748,236
14088,1748,235
14089,1748,228
14090,1748,232
14091,1748,235
14092,1748,234
14093,1748,234
14094,1748,235
14095,1748,238
14096,1748,237
14097,1748,236
14098,1750,238
14099,1750,238
14100,1750,238
14101,1750,235
14102,1750,236
14103,1748,236
14104,1748,235
14105,1748,236
14106,1748,234
14107,1748,235
14108,1748,234
14109,1748,233
14110,1748,232
14111,1748,227
14112,1748,236
14113,1748,228
14114,1748,235
14115,1748,237
14116,1748,239
14117,1748,239
14118,1748,238
14119,1748,239
14120,1748,239
14121,1748,240
14122,1748,240
14123,1748,240
14124,1748,239
14125,1748,240
14126,1748,239
14127,1748,239
14128,1746,239
14129,1746,239
14130,1746,240
14131,1746,239
14132,1746,239
14133,1746,240
14134,1746,240
14135,1746,239
14136,1746,238
14137,1744,239
14138,1744,239
14139,1744,231
14140,1744,235
14141,1744,236
14142,1744,229
14143,1742,236
14144,1742,237
14145,1742,239
14146,1742,240
14147,1742,242
14148,1742,241
14149,1742,241
14150,1742,242
14151,1742,241
14152,1744,242
14153,1742,242
14154,1742,242
14155,1742,243
14156,1742,241
14157,1742,242
14158,1742,242
14159,1742,243
14160,1742,243
14161,1742,243
14162,1742,243
14163,1742,243
14164,1742,243
14165,1742,245
14166,1742,245
14167,1742,244
14168,1742,244
14169,1742,244
14170,1744,244
14171,1744,244
14172,1744,244
14173,1744,244
14174,1744,244
14175,1744,244
14176,1744,244
14177,1746,243
14178,1746,243
14179,1746,243
14180,1746,243
14181,1748,243
14182,1748,243
14183,1748,243
14184,1748,240
14185,1748,241
14186,1748,241
14187,1748,235
14188,1748,228
14189,1748,234
14190,1748,232
14191,1748,236
14192,1748,236
14193,1750,239
14194,1750,241
14195,1750,240
14196,1752,239
14197,1752,238
14198,1754,238
14199,1754,238
14200,1754,236
14201,1756,238
14202,1756,232
14203,1756,233
14204,1756,235
14205,1758,238
14206,1758,238
14207,1758,239
14208,1758,238
14209,1760,235
14210,1760,238
14211,1760,233
14212,1760,238
14213,1762,236
14214,1762,235
14215,1762,236
14216,1764,234
14217,1764,237
14218,1764,237
14219,1764,231
14220,1764,236
14221,1764,236
14222,1766,234
14223,1766,237
14224,1764,238
14225,1764,230
14226,1764,232
14227,1764,237
14228,1766,236
14229,1766,230
14230,1766,234
14231,1766,231
14232,1766,235
14233,1766,236
14234,1766,237
14235,1766,238
14236,1766,238
14237,1766,238
14238,1768,236
14239,1768,235
14240,1768,238
14241,1768,238
14242,1770,238
14243,1770,237
14244,1770,236
14245,1770,241
14246,1772,242
14247,1772,242
14248,1772,243
14249,1772,244
14250,1774,245
14251,1774,245
14252,1776,245
14253,1776,246
14254,1778,246
14255,1778,246
14256,1780,246
14257,1780,246
14258,1780,246
14259,1780,247
14260,1780,246
14261,1778,246
14262,1778,246
14263,1778,246
14264,1778,246
14265,1778,246
14266,1778,245
14267,1778,245
14268,1778,244
14269,1778,243
14270,1778,243
14271,1780,243
14272,1780,245
14273,1780,245
14274,1782,242
14275,1782,242
14276,1782,241
14277,1782,239
14278,1784,240
14279,1784,239
14280,1784,240
14281,1784,240
14282,1784,237
14283,1784,236
14284,1782,239
14285,1782,240
14286,1782,239
14287,1782,240
14288,1782,237
14289,1782,236
14290,1784,240
14291,1784,233
14292,1784,236
14293,1784,238
14294,1784,237
14295,1782,237
14296,1782,235
14297,1782,236
14298,1782,238
14299,1782,239
14300,1780,239
14301,1780,239
14302,1780,239
14303,1780,239
14304,1778,229
14305,1778,237
14306,1778,238
14307,1778,238
14308,1778,237
14309,1778,238
14310,1778,237
14311,1780,237
14312,1780,235
14313,1780,233
14314,1780,235
14315,1782,236
14316,1782,236
14317,1782,229
14318,1782,232
14319,1784,232
14320,1784,237
14321,1784,236
14322,1784,237
14323,1784,236
14324,1784,237
14325,1784,237
14326,1784,236
14327,1782,237
14328,1782,237
14329,1782,237
14330,1782,237
14331,1782,238
14332,1782,238
14333,1780,238
14334,1780,238
14335,1780,237
14336,1780,237
14337,1780,237
14338,1780,234
14339,1780,237
14340,1780,236
14341,1780,236
14342,1780,238
14343,1780,232
14344,1780,232
14345,1780,234
14346,1780,234
14347,1780,232
14348,1780,236
14349,1782,234
14350,1782,236
14351,1782,234
14352,1782,236
14353,1782,236
14354,1782,239
14355,1782,240
14356,1782,239
14357,1782,238
14358,1782,239
14359,1782,238
14360,1782,238
14361,1782,237
14362,1782,237
14363,1782,237
14364,1782,238
14365,1782,237
14366,1782,237
14367,1782,237
14368,1782,238
14369,1782,235
14370,1782,235
14371,1782,236
14372,1782,235
14373,1782,235
14374,1782,235
14375,1782,234
14376,1782,235
14377,1782,233
14378,1782,236
14379,1782,236
14380,1782,237
14381,1782,237
14382,1782,236
14383,1782,236
14384,1780,238
14385,1780,239
14386,1780,237
14387,1780,237
14388,1780,237
14389,1780,236
14390,1780,234
14391,1780,233
14392,1778,233
14393,1778,236
14394,1778,235
14395,1778,234
14396,1778,237
14397,1778,240
14398,1778,239
14399,1778,238
14400,1778,238
14401,1780,238
14402,1780,237
14403,1780,237
14404,1780,236
14405,1780,236
14406,1780,236
14407,1780,237
14408,1780,236
14409,1780,238
14410,1778,234
14411,1778,236
14412,1778,235
14413,1778,236
14414,1778,236
14415,1778,236
14416,1778,236
14417,1778,236
14418,1778,236
14419,1776,236
14420,1776,236
14421,1776,235
14422,1776,235
14423,1776,235
14424,1778,237
14425,1778,236
14426,1778,232
14427,1778,236
14428,1778,238
14429,1780,238
14430,1780,234
14431,1780,237
14432,1780,238
14433,1780,235
14434,1780,234
14435,1780,236
14436,1780,234
14437,1780,236
14438,1780,235
14439,1780,235
14440,1780,237
14441,1780,234
14442,1782,237
14443,1782,235
14444,1782,235
14445,1782,237
14446,1784,236
14447,1784,239
14448,1784,239
14449,1784,236
14450,1784,236
14451,1784,236
14452,1784,237
14453,1784,235
14454,1784,238
14455,1784,238
14456,1784,237
14457,1784,238
14458,1784,236
14459,1784,236
14460,1784,238
14461,1786,238
14462,1786,238
14463,1786,239
14464,1788,239
14465,1788,239
14466,1788,238
14467,1790,234
14468,1790,236
